DateTime,expected
2023-01-02 08:35:00,4.404659535466019
2023-01-02 08:40:00,17.618638141864075
2023-01-02 08:45:00,26.427957212796112
2023-01-02 08:50:00,44.04659535466019
2023-01-02 08:55:00,30.832616748262133
2023-01-02 09:00:00,48.4512548901262
2023-01-02 09:05:00,61.665233496524266
2023-01-02 09:10:00,132.13978606398058
2023-01-02 09:15:00,114.52114792211651
2023-01-02 09:20:00,92.4978502447864
2023-01-02 09:25:00,123.33046699304853
2023-01-02 09:30:00,154.16308374131066
2023-01-02 09:35:00,184.9957004895728
2023-01-02 09:40:00,242.25627445063103
2023-01-02 09:45:00,255.4702530570291
2023-01-02 09:50:00,189.40036002503882
2023-01-02 09:55:00,233.446955379699
2023-01-02 10:00:00,281.8982102698252
2023-01-02 10:05:00,334.75412469541743
2023-01-02 10:10:00,607.8430158943106
2023-01-02 10:15:00,735.5781424228252
2023-01-02 10:20:00,581.4150586815146
2023-01-02 10:25:00,308.3261674826213
2023-01-02 10:30:00,1537.2261778776406
2023-01-02 10:35:00,731.173482887359
2023-01-02 10:40:00,1233.3046699304853
2023-01-02 10:45:00,1532.8215183421748
2023-01-02 10:50:00,1753.0544951154754
2023-01-02 10:55:00,1977.6921314242422
2023-01-02 11:00:00,2202.3297677330097
2023-01-02 11:05:00,2651.6050403505433
2023-01-02 11:10:00,2686.8423166342714
2023-01-02 11:15:00,2722.0795929179994
2023-01-02 11:20:00,2748.507550130796
2023-01-02 11:25:00,2779.3401668790584
2023-01-02 11:30:00,2801.3634645563875
2023-01-02 11:35:00,2823.3867622337184
2023-01-02 11:40:00,2845.410059911048
2023-01-02 11:45:00,2863.028698052912
2023-01-02 11:50:00,2876.2426766593103
2023-01-02 11:55:00,2889.456655265709
2023-01-02 12:00:00,2898.2659743366403
2023-01-02 12:05:00,2902.670633872107
2023-01-02 12:10:00,2907.0752934075726
2023-01-02 12:15:00,2907.0752934075726
2023-01-02 12:20:00,2907.0752934075726
2023-01-02 12:25:00,2902.670633872107
2023-01-02 12:30:00,2898.2659743366403
2023-01-02 12:35:00,2532.679232892961
2023-01-02 12:40:00,2519.465254286563
2023-01-02 12:45:00,2409.3487658999125
2023-01-02 12:50:00,2391.730127758048
2023-01-02 12:55:00,2277.208979835932
2023-01-02 13:00:00,2250.781022623136
2023-01-02 13:05:00,2308.041596584194
2023-01-02 13:10:00,2096.617938881825
2023-01-02 13:15:00,2241.971703552204
2023-01-02 13:20:00,2691.2469761697375
2023-01-02 13:25:00,2250.781022623136
2023-01-02 13:30:00,2118.6412365591555
2023-01-02 13:35:00,1805.9104095410678
2023-01-02 13:40:00,1845.552345360262
2023-01-02 13:45:00,1880.78962164399
2023-01-02 13:50:00,1999.7154291015727
2023-01-02 13:55:00,1938.0501956050482
2023-01-02 14:00:00,1880.78962164399
2023-01-02 14:05:00,1814.7197286119997
2023-01-02 14:10:00,1585.6774327677667
2023-01-02 14:15:00,1198.0673936467572
2023-01-02 14:20:00,1131.997500614767
2023-01-02 14:25:00,920.5738429123979
2023-01-02 14:30:00,717.9595042809611
2023-01-02 14:35:00,303.9215079471553
2023-01-02 14:40:00,268.68423166342717
2023-01-02 14:45:00,409.6333367983398
2023-01-02 14:50:00,607.8430158943106
2023-01-02 14:55:00,682.722227997233
2023-01-02 15:00:00,1013.0716931571843
2023-01-02 15:05:00,867.7179284868058
2023-01-02 15:10:00,854.5039498804076
2023-01-02 15:15:00,726.7688233518932
2023-01-02 15:20:00,924.9785024478639
2023-01-02 15:25:00,757.6014401001553
2023-01-02 15:30:00,603.4383563588447
2023-01-02 15:35:00,431.65663447566993
2023-01-02 15:40:00,286.30286980529127
2023-01-02 15:45:00,92.4978502447864
2023-01-02 15:50:00,79.28387163838835
2023-01-02 15:55:00,8.809319070932037
2023-01-02 16:00:00,0.0
2023-01-02 16:05:00,0.0
2023-01-02 16:10:00,0.0
2023-01-02 16:15:00,0.0
2023-01-02 16:20:00,0.0
2023-01-02 16:25:00,0.0
2023-01-02 16:30:00,0.0
2023-01-02 16:35:00,0.0
2023-01-02 16:40:00,0.0
2023-01-02 16:45:00,0.0
2023-01-02 16:50:00,0.0
2023-01-02 16:55:00,0.0
2023-01-02 17:00:00,0.0
2023-01-02 17:05:00,0.0
2023-01-02 17:10:00,0.0
2023-01-02 17:15:00,0.0
2023-01-02 17:20:00,0.0
2023-01-02 17:25:00,0.0
2023-01-02 17:30:00,0.0
2023-01-02 17:35:00,0.0
2023-01-02 17:40:00,0.0
2023-01-02 17:45:00,0.0
2023-01-02 17:50:00,0.0
2023-01-02 17:55:00,0.0
2023-01-02 18:00:00,0.0
2023-01-02 18:05:00,0.0
2023-01-02 18:10:00,0.0
2023-01-02 18:15:00,0.0
2023-01-02 18:20:00,0.0
2023-01-02 18:25:00,0.0
2023-01-02 18:30:00,0.0
2023-01-02 18:35:00,0.0
2023-01-02 18:40:00,0.0
2023-01-02 18:45:00,0.0
2023-01-02 18:50:00,0.0
2023-01-02 18:55:00,0.0
2023-01-02 19:00:00,0.0
2023-01-02 19:05:00,0.0
2023-01-02 19:10:00,0.0
2023-01-02 19:15:00,0.0
2023-01-02 19:20:00,0.0
2023-01-02 19:25:00,0.0
2023-01-02 19:30:00,0.0
2023-01-02 19:35:00,0.0
2023-01-02 19:40:00,0.0
2023-01-02 19:45:00,0.0
2023-01-02 19:50:00,0.0
2023-01-02 19:55:00,0.0
2023-01-02 20:00:00,0.0
2023-01-02 20:05:00,0.0
2023-01-02 20:10:00,0.0
2023-01-02 20:15:00,0.0
2023-01-02 20:20:00,0.0
2023-01-02 20:25:00,0.0
2023-01-02 20:30:00,0.0
2023-01-02 20:35:00,0.0
2023-01-02 20:40:00,0.0
2023-01-02 20:45:00,0.0
2023-01-02 20:50:00,0.0
2023-01-02 20:55:00,0.0
2023-01-02 21:00:00,0.0
2023-01-02 21:05:00,0.0
2023-01-02 21:10:00,0.0
2023-01-02 21:15:00,0.0
2023-01-02 21:20:00,0.0
2023-01-02 21:25:00,0.0
2023-01-02 21:30:00,0.0
2023-01-02 21:35:00,0.0
2023-01-02 21:40:00,0.0
2023-01-02 21:45:00,0.0
2023-01-02 21:50:00,0.0
2023-01-02 21:55:00,0.0
2023-01-02 22:00:00,0.0
2023-01-02 22:05:00,0.0
2023-01-02 22:10:00,0.0
2023-01-02 22:15:00,0.0
2023-01-02 22:20:00,0.0
2023-01-02 22:25:00,0.0
2023-01-02 22:30:00,0.0
2023-01-02 22:35:00,0.0
2023-01-02 22:40:00,0.0
2023-01-02 22:45:00,0.0
2023-01-02 22:50:00,0.0
2023-01-02 22:55:00,0.0
2023-01-02 23:00:00,0.0
2023-01-02 23:05:00,0.0
2023-01-02 23:10:00,0.0
2023-01-02 23:15:00,0.0
2023-01-02 23:20:00,0.0
2023-01-02 23:25:00,0.0
2023-01-02 23:30:00,0.0
2023-01-02 23:35:00,0.0
2023-01-02 23:40:00,0.0
2023-01-02 23:45:00,0.0
2023-01-02 23:50:00,0.0
2023-01-02 23:55:00,0.0
2023-01-03 00:00:00,0.0
2023-01-03 00:05:00,0.0
2023-01-03 00:10:00,0.0
2023-01-03 00:15:00,0.0
2023-01-03 00:20:00,0.0
2023-01-03 00:25:00,0.0
2023-01-03 00:30:00,0.0
2023-01-03 00:35:00,0.0
2023-01-03 00:40:00,0.0
2023-01-03 00:45:00,0.0
2023-01-03 00:50:00,0.0
2023-01-03 00:55:00,0.0
2023-01-03 01:00:00,0.0
2023-01-03 01:05:00,0.0
2023-01-03 01:10:00,0.0
2023-01-03 01:15:00,0.0
2023-01-03 01:20:00,0.0
2023-01-03 01:25:00,0.0
2023-01-03 01:30:00,0.0
2023-01-03 01:35:00,0.0
2023-01-03 01:40:00,0.0
2023-01-03 01:45:00,0.0
2023-01-03 01:50:00,0.0
2023-01-03 01:55:00,0.0
2023-01-03 02:00:00,0.0
2023-01-03 02:05:00,0.0
2023-01-03 02:10:00,0.0
2023-01-03 02:15:00,0.0
2023-01-03 02:20:00,0.0
2023-01-03 02:25:00,0.0
2023-01-03 02:30:00,0.0
2023-01-03 02:35:00,0.0
2023-01-03 02:40:00,0.0
2023-01-03 02:45:00,0.0
2023-01-03 02:50:00,0.0
2023-01-03 02:55:00,0.0
2023-01-03 03:00:00,0.0
2023-01-03 03:05:00,0.0
2023-01-03 03:10:00,0.0
2023-01-03 03:15:00,0.0
2023-01-03 03:20:00,0.0
2023-01-03 03:25:00,0.0
2023-01-03 03:30:00,0.0
2023-01-03 03:35:00,0.0
2023-01-03 03:40:00,0.0
2023-01-03 03:45:00,0.0
2023-01-03 03:50:00,0.0
2023-01-03 03:55:00,0.0
2023-01-03 04:00:00,0.0
2023-01-03 04:05:00,0.0
2023-01-03 04:10:00,0.0
2023-01-03 04:15:00,0.0
2023-01-03 04:20:00,0.0
2023-01-03 04:25:00,0.0
2023-01-03 04:30:00,0.0
2023-01-03 04:35:00,0.0
2023-01-03 04:40:00,0.0
2023-01-03 04:45:00,0.0
2023-01-03 04:50:00,0.0
2023-01-03 04:55:00,0.0
2023-01-03 05:00:00,0.0
2023-01-03 05:05:00,0.0
2023-01-03 05:10:00,0.0
2023-01-03 05:15:00,0.0
2023-01-03 05:20:00,0.0
2023-01-03 05:25:00,0.0
2023-01-03 05:30:00,0.0
2023-01-03 05:35:00,0.0
2023-01-03 05:40:00,0.0
2023-01-03 05:45:00,0.0
2023-01-03 05:50:00,0.0
2023-01-03 05:55:00,0.0
2023-01-03 06:00:00,0.0
2023-01-03 06:05:00,0.0
2023-01-03 06:10:00,0.0
2023-01-03 06:15:00,0.0
2023-01-03 06:20:00,0.0
2023-01-03 06:25:00,0.0
2023-01-03 06:30:00,0.0
2023-01-03 06:35:00,0.0
2023-01-03 06:40:00,0.0
2023-01-03 06:45:00,0.0
2023-01-03 06:50:00,0.0
2023-01-03 06:55:00,0.0
2023-01-03 07:00:00,0.0
2023-01-03 07:05:00,0.0
2023-01-03 07:10:00,0.0
2023-01-03 07:15:00,0.0
2023-01-03 07:20:00,0.0
2023-01-03 07:25:00,0.0
2023-01-03 07:30:00,0.0
2023-01-03 07:35:00,0.0
2023-01-03 07:40:00,0.0
2023-01-03 07:45:00,0.0
2023-01-03 07:50:00,0.0
2023-01-03 07:55:00,0.0
2023-01-03 08:00:00,0.0
2023-01-03 08:05:00,0.0
2023-01-03 08:10:00,0.0
2023-01-03 08:15:00,0.0
2023-01-03 08:20:00,0.0
2023-01-03 08:25:00,0.0
2023-01-03 08:30:00,0.0
2023-01-03 08:35:00,0.0
2023-01-03 08:40:00,4.404659535466019
2023-01-03 08:45:00,4.404659535466019
2023-01-03 08:50:00,4.404659535466019
2023-01-03 08:55:00,8.809319070932037
2023-01-03 09:00:00,13.213978606398056
2023-01-03 09:05:00,26.427957212796112
2023-01-03 09:10:00,26.427957212796112
2023-01-03 09:15:00,30.832616748262133
2023-01-03 09:20:00,26.427957212796112
2023-01-03 09:25:00,52.855914425592225
2023-01-03 09:30:00,66.06989303199029
2023-01-03 09:35:00,70.4745525674563
2023-01-03 09:40:00,92.4978502447864
2023-01-03 09:45:00,83.68853117385436
2023-01-03 09:50:00,61.665233496524266
2023-01-03 09:55:00,70.4745525674563
2023-01-03 10:00:00,88.09319070932038
2023-01-03 10:05:00,96.9025097802524
2023-01-03 10:10:00,123.33046699304853
2023-01-03 10:15:00,136.5444455994466
2023-01-03 10:20:00,96.9025097802524
2023-01-03 10:25:00,101.30716931571843
2023-01-03 10:30:00,114.52114792211651
2023-01-03 10:35:00,114.52114792211651
2023-01-03 10:40:00,118.92580745758251
2023-01-03 10:45:00,123.33046699304853
2023-01-03 10:50:00,123.33046699304853
2023-01-03 10:55:00,140.9491051349126
2023-01-03 11:00:00,149.75842420584465
2023-01-03 11:05:00,140.9491051349126
2023-01-03 11:10:00,202.61433863143685
2023-01-03 11:15:00,242.25627445063103
2023-01-03 11:20:00,229.04229584423302
2023-01-03 11:25:00,281.8982102698252
2023-01-03 11:30:00,299.5168484116893
2023-01-03 11:35:00,281.8982102698252
2023-01-03 11:40:00,299.5168484116893
2023-01-03 11:45:00,281.8982102698252
2023-01-03 11:50:00,259.8749125924951
2023-01-03 11:55:00,295.1121888762233
2023-01-03 12:00:00,339.15878423088344
2023-01-03 12:05:00,299.5168484116893
2023-01-03 12:10:00,251.06559352156307
2023-01-03 12:15:00,255.4702530570291
2023-01-03 12:20:00,224.637636308767
2023-01-03 12:25:00,198.20967909597084
2023-01-03 12:30:00,96.9025097802524
2023-01-03 12:35:00,123.33046699304853
2023-01-03 12:40:00,184.9957004895728
2023-01-03 12:45:00,189.40036002503882
2023-01-03 12:50:00,233.446955379699
2023-01-03 12:55:00,268.68423166342717
2023-01-03 13:00:00,317.1354865535534
2023-01-03 13:05:00,229.04229584423302
2023-01-03 13:10:00,268.68423166342717
2023-01-03 13:15:00,303.9215079471553
2023-01-03 13:20:00,158.5677432767767
2023-01-03 13:25:00,171.78172188317475
2023-01-03 13:30:00,176.18638141864076
2023-01-03 13:35:00,158.5677432767767
2023-01-03 13:40:00,132.13978606398058
2023-01-03 13:45:00,88.09319070932038
2023-01-03 13:50:00,101.30716931571843
2023-01-03 13:55:00,127.73512652851456
2023-01-03 14:00:00,127.73512652851456
2023-01-03 14:05:00,162.9724028122427
2023-01-03 14:10:00,171.78172188317475
2023-01-03 14:15:00,158.5677432767767
2023-01-03 14:20:00,140.9491051349126
2023-01-03 14:25:00,171.78172188317475
2023-01-03 14:30:00,176.18638141864076
2023-01-03 14:35:00,127.73512652851456
2023-01-03 14:40:00,162.9724028122427
2023-01-03 14:45:00,158.5677432767767
2023-01-03 14:50:00,167.37706234770872
2023-01-03 14:55:00,154.16308374131066
2023-01-03 15:00:00,127.73512652851456
2023-01-03 15:05:00,114.52114792211651
2023-01-03 15:10:00,74.87921210292232
2023-01-03 15:15:00,57.260573961058256
2023-01-03 15:20:00,52.855914425592225
